locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKLDPBFD_02458	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GKLDPBFD_02459	CDS	309	hfq		COG1923	RNA-binding protein Hfq
GKLDPBFD_02460	CDS	1281	hflX		COG2262	GTPase HflX
GKLDPBFD_02461	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
GKLDPBFD_02462	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
GKLDPBFD_02463	CDS	198				hypothetical protein
GKLDPBFD_02464	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GKLDPBFD_02465	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
GKLDPBFD_02466	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
GKLDPBFD_02467	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GKLDPBFD_02468	CDS	402				hypothetical protein
GKLDPBFD_02469	CDS	699				hypothetical protein
GKLDPBFD_02470	CDS	660				hypothetical protein
GKLDPBFD_02471	CDS	399				hypothetical protein
GKLDPBFD_02472	CDS	639				hypothetical protein
GKLDPBFD_02473	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
GKLDPBFD_02474	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
GKLDPBFD_02475	CDS	276				hypothetical protein
GKLDPBFD_02476	CDS	330	bsmA			Lipoprotein BsmA
GKLDPBFD_02477	CDS	750				hypothetical protein
GKLDPBFD_02478	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
GKLDPBFD_02479	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
GKLDPBFD_02480	CDS	1398	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
GKLDPBFD_02481	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
GKLDPBFD_02482	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
GKLDPBFD_02483	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
GKLDPBFD_02484	CDS	855	ulaE_2	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
GKLDPBFD_02485	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
GKLDPBFD_02486	CDS	276				hypothetical protein
GKLDPBFD_02487	CDS	396	rpsF		COG0360	30S ribosomal protein S6
GKLDPBFD_02488	CDS	315	priB		COG2965	Primosomal replication protein N
GKLDPBFD_02489	CDS	228	rpsR		COG0238	30S ribosomal protein S18
GKLDPBFD_02490	CDS	450	rplI		COG0359	50S ribosomal protein L9
GKLDPBFD_02491	CDS	972			COG1638	Solute-binding protein
GKLDPBFD_02492	CDS	1302	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GKLDPBFD_02493	CDS	477	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
GKLDPBFD_02494	CDS	2082				hypothetical protein
GKLDPBFD_02495	CDS	1542	ydiF_1	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
GKLDPBFD_02496	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GKLDPBFD_02497	CDS	843				hypothetical protein
GKLDPBFD_02498	CDS	792	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GKLDPBFD_02499	CDS	648	nicS			HTH-type transcriptional repressor NicS
GKLDPBFD_02500	CDS	639				hypothetical protein
GKLDPBFD_02501	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
GKLDPBFD_02502	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
GKLDPBFD_02503	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
GKLDPBFD_02504	CDS	966	ytfF			Inner membrane protein YtfF
GKLDPBFD_02505	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
GKLDPBFD_02506	CDS	381				hypothetical protein
GKLDPBFD_02507	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
GKLDPBFD_02508	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
GKLDPBFD_02509	CDS	558	ytfJ_2		COG3054	putative protein YtfJ
GKLDPBFD_02510	CDS	207				hypothetical protein
GKLDPBFD_02511	CDS	1344				hypothetical protein
GKLDPBFD_02512	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
GKLDPBFD_02513	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
GKLDPBFD_02514	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
GKLDPBFD_02515	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
GKLDPBFD_02516	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
GKLDPBFD_02517	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
GKLDPBFD_02518	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
GKLDPBFD_02519	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
GKLDPBFD_02520	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
GKLDPBFD_02521	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
GKLDPBFD_02522	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
GKLDPBFD_02523	CDS	552				hypothetical protein
GKLDPBFD_02524	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
GKLDPBFD_02525	CDS	387	cybC		COG3783	Soluble cytochrome b562
GKLDPBFD_02526	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GKLDPBFD_02527	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
GKLDPBFD_02528	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
GKLDPBFD_02529	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
GKLDPBFD_02530	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
GKLDPBFD_02531	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
GKLDPBFD_02532	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GKLDPBFD_02533	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
GKLDPBFD_02534	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
GKLDPBFD_02535	CDS	396	yjgH		COG0251	RutC family protein YjgH
GKLDPBFD_02536	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
GKLDPBFD_02537	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
GKLDPBFD_02538	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
GKLDPBFD_02539	CDS	1512				hypothetical protein
GKLDPBFD_02540	CDS	1014	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
GKLDPBFD_02541	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
GKLDPBFD_02542	CDS	504				hypothetical protein
GKLDPBFD_02543	CDS	432	yjgN_1		COG4269	Inner membrane protein YjgN
GKLDPBFD_02544	CDS	741	yjgN_2		COG4269	Inner membrane protein YjgN
GKLDPBFD_02545	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
GKLDPBFD_02546	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
GKLDPBFD_02547	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
GKLDPBFD_02548	CDS	1080	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
GKLDPBFD_02549	CDS	1083	lptG_2		COG0795	Lipopolysaccharide export system permease protein LptG
GKLDPBFD_02550	CDS	1503				hypothetical protein
GKLDPBFD_02551	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
GKLDPBFD_02552	tRNA	85				tRNA-Leu(caa)
GKLDPBFD_02553	CDS	1911				hypothetical protein
GKLDPBFD_02554	CDS	333				hypothetical protein
GKLDPBFD_02555	CDS	330				hypothetical protein
GKLDPBFD_02556	CDS	93				hypothetical protein
GKLDPBFD_02557	CDS	561				Tn3 family transposase ISYps3
GKLDPBFD_02558	CDS	846				hypothetical protein
GKLDPBFD_02559	CDS	495				hypothetical protein
GKLDPBFD_02560	CDS	558				hypothetical protein
GKLDPBFD_02561	CDS	825				hypothetical protein
GKLDPBFD_02562	CDS	573				hypothetical protein
GKLDPBFD_02563	CDS	351				hypothetical protein
GKLDPBFD_02564	CDS	1152			COG2826	IS30 family transposase IS30
GKLDPBFD_02565	CDS	414				hypothetical protein
GKLDPBFD_02566	CDS	243				IS3 family transposase ISLad1
GKLDPBFD_02567	CDS	258				hypothetical protein
GKLDPBFD_02568	CDS	768	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
GKLDPBFD_02569	CDS	957	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
GKLDPBFD_02570	CDS	999	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
GKLDPBFD_02571	CDS	903	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
GKLDPBFD_02572	CDS	2325	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
GKLDPBFD_02573	CDS	954	fecR		COG3712	Protein FecR
GKLDPBFD_02574	CDS	522	fecI		COG1595	putative RNA polymerase sigma factor FecI
GKLDPBFD_02575	CDS	294			COG1662	IS1 family transposase IS1X2
GKLDPBFD_02576	CDS	111				hypothetical protein
GKLDPBFD_02577	CDS	258				hypothetical protein
GKLDPBFD_02578	CDS	522				hypothetical protein
GKLDPBFD_02579	CDS	129				hypothetical protein
GKLDPBFD_02580	CDS	918				hypothetical protein
GKLDPBFD_02581	CDS	873	era_2			GTPase Era
GKLDPBFD_02582	CDS	564				hypothetical protein
GKLDPBFD_02583	CDS	159				hypothetical protein
GKLDPBFD_02584	CDS	819				hypothetical protein
GKLDPBFD_02585	CDS	105				hypothetical protein
GKLDPBFD_02586	CDS	336				hypothetical protein
GKLDPBFD_02587	CDS	234	cbtA_1			Cytoskeleton-binding toxin CbtA
GKLDPBFD_02588	CDS	459				hypothetical protein
GKLDPBFD_02589	CDS	159				hypothetical protein
GKLDPBFD_02590	CDS	327				IS3 family transposase ISEc25
GKLDPBFD_02591	CDS	888				IS3 family transposase IS1203
GKLDPBFD_02592	CDS	2892	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
GKLDPBFD_02593	CDS	3105				hypothetical protein
GKLDPBFD_02594	CDS	3381				hypothetical protein
GKLDPBFD_02595	CDS	303				hypothetical protein
GKLDPBFD_02596	CDS	126				hypothetical protein
GKLDPBFD_02597	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
GKLDPBFD_02598	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
GKLDPBFD_02599	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
GKLDPBFD_02600	CDS	396				hypothetical protein
GKLDPBFD_02601	CDS	603				ISKra4 family transposase ISCep1
GKLDPBFD_02602	CDS	597				ISKra4 family transposase ISCep1
GKLDPBFD_02603	CDS	555	fimA_2			Type-1 fimbrial protein, A chain
GKLDPBFD_02604	CDS	498	fimA_3			Type-1 fimbrial protein, A chain
GKLDPBFD_02605	CDS	726	fimC			Chaperone protein FimC
GKLDPBFD_02606	CDS	2637	fimD_1		COG3188	Outer membrane usher protein FimD
GKLDPBFD_02607	CDS	531	fimF_1			Protein FimF
GKLDPBFD_02608	CDS	504	fimG_1			Protein FimG
GKLDPBFD_02609	CDS	903	fimH_1			Type 1 fimbrin D-mannose specific adhesin
GKLDPBFD_02610	CDS	1344	gntP		COG2610	High-affinity gluconate transporter
GKLDPBFD_02611	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
GKLDPBFD_02612	CDS	1461	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
GKLDPBFD_02613	CDS	195				hypothetical protein
GKLDPBFD_02614	CDS	726	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
GKLDPBFD_02615	CDS	831				hypothetical protein
GKLDPBFD_02616	CDS	393	iraD			Anti-adapter protein IraD
GKLDPBFD_02617	CDS	912	yjiE			HTH-type transcriptional regulator YjiE
GKLDPBFD_02618	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
GKLDPBFD_02619	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
GKLDPBFD_02620	CDS	684				hypothetical protein
GKLDPBFD_02621	CDS	555	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
GKLDPBFD_02622	CDS	1179				hypothetical protein
GKLDPBFD_02623	CDS	972	yjiK		COG3204	putative protein YjiK
GKLDPBFD_02624	CDS	258				hypothetical protein
GKLDPBFD_02625	CDS	768	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
GKLDPBFD_02626	CDS	1152	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
GKLDPBFD_02627	CDS	1281				hypothetical protein
GKLDPBFD_02628	CDS	1233	mdtM			Multidrug resistance protein MdtM
GKLDPBFD_02629	CDS	294			COG1662	IS1 family transposase IS1X2
GKLDPBFD_02630	CDS	288				hypothetical protein
GKLDPBFD_02631	CDS	303				hypothetical protein
GKLDPBFD_02632	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
GKLDPBFD_02633	CDS	204				hypothetical protein
GKLDPBFD_02634	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
GKLDPBFD_02635	CDS	1665	tsr		COG0840	Methyl-accepting chemotaxis protein I
GKLDPBFD_02636	CDS	1362	lgoT_2			putative L-galactonate transporter
GKLDPBFD_02637	CDS	981			COG3039	IS5 family transposase ISKpn26
GKLDPBFD_02638	CDS	1023	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
GKLDPBFD_02639	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
GKLDPBFD_02640	CDS	495				hypothetical protein
GKLDPBFD_02641	CDS	738	dnaC_1		COG1484	DNA replication protein DnaC
GKLDPBFD_02642	CDS	540	dnaT			Primosomal protein 1
GKLDPBFD_02643	CDS	474				hypothetical protein
GKLDPBFD_02644	CDS	771	yjjP		COG2966	Inner membrane protein YjjP
GKLDPBFD_02645	CDS	726	yjjQ			Putative transcription factor YjjQ
GKLDPBFD_02646	CDS	678	bglJ		COG2197	Transcriptional activator protein BglJ
GKLDPBFD_02647	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
GKLDPBFD_02648	CDS	237				hypothetical protein
GKLDPBFD_02649	tRNA	87				tRNA-Leu(cag)
GKLDPBFD_02650	tRNA	87				tRNA-Leu(cag)
GKLDPBFD_02651	tRNA	87				tRNA-Leu(cag)
GKLDPBFD_02652	CDS	1032	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
GKLDPBFD_02653	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
GKLDPBFD_02654	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
GKLDPBFD_02655	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
GKLDPBFD_02656	CDS	1617	prfC		COG4108	Peptide chain release factor RF3
GKLDPBFD_02657	CDS	606	osmY_2		COG2823	Osmotically-inducible protein Y
GKLDPBFD_02658	CDS	162				hypothetical protein
GKLDPBFD_02659	CDS	1074				hypothetical protein
GKLDPBFD_02660	CDS	783	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
GKLDPBFD_02661	CDS	705	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
GKLDPBFD_02662	CDS	1551	yjjI			putative protein YjjI
GKLDPBFD_02663	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
GKLDPBFD_02664	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
GKLDPBFD_02665	CDS	1224	deoB_2	5.4.2.7	COG1015	Phosphopentomutase
GKLDPBFD_02666	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
GKLDPBFD_02667	CDS	1332	yjjJ	2.-.-.-		Toxin YjjJ
GKLDPBFD_02668	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
GKLDPBFD_02669	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
GKLDPBFD_02670	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
GKLDPBFD_02671	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
GKLDPBFD_02672	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
GKLDPBFD_02673	CDS	168				hypothetical protein
GKLDPBFD_02674	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
GKLDPBFD_02675	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
GKLDPBFD_02676	CDS	297	trpR		COG2973	Trp operon repressor
GKLDPBFD_02677	CDS	522	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
GKLDPBFD_02678	CDS	648	pspB_1	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
GKLDPBFD_02679	CDS	870	rob_1		COG2207	Right origin-binding protein
GKLDPBFD_02680	CDS	474				hypothetical protein
GKLDPBFD_02681	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
GKLDPBFD_02682	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
GKLDPBFD_02683	CDS	1353	creD		COG4452	Inner membrane protein CreD
GKLDPBFD_02684	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
GKLDPBFD_02685	CDS	687	trmH_2	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
GKLDPBFD_02686	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
GKLDPBFD_02687	CDS	933	thrB	2.7.1.39	COG0083	Homoserine kinase
GKLDPBFD_02688	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
GKLDPBFD_02689	CDS	297				hypothetical protein
GKLDPBFD_02690	CDS	777	yaaA		COG3022	Peroxide stress resistance protein YaaA
GKLDPBFD_02691	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
GKLDPBFD_02692	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
GKLDPBFD_02693	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
GKLDPBFD_02694	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
GKLDPBFD_02695	CDS	714				hypothetical protein
GKLDPBFD_02696	CDS	405				hypothetical protein
GKLDPBFD_02697	CDS	1917	dnaK_2		COG0443	Chaperone protein DnaK
GKLDPBFD_02698	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
GKLDPBFD_02699	CDS	141				hypothetical protein
GKLDPBFD_02700	CDS	1113			COG3385	IS4 family transposase IS421
GKLDPBFD_02701	CDS	153	hokC			Toxic protein HokC
GKLDPBFD_02702	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
GKLDPBFD_02703	CDS	900	nhaR		COG0583	Transcriptional activator protein NhaR
GKLDPBFD_02704	CDS	243				hypothetical protein
GKLDPBFD_02705	CDS	264	rpsT		COG0268	30S ribosomal protein S20
GKLDPBFD_02706	CDS	942	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
GKLDPBFD_02707	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
GKLDPBFD_02708	CDS	495	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GKLDPBFD_02709	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
GKLDPBFD_02710	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
GKLDPBFD_02711	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
GKLDPBFD_02712	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GKLDPBFD_02713	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GKLDPBFD_02714	CDS	3222	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
GKLDPBFD_02715	CDS	219				hypothetical protein
GKLDPBFD_02716	CDS	396				hypothetical protein
GKLDPBFD_02717	CDS	591	yrdA_2		COG0663	Protein YrdA
GKLDPBFD_02718	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
GKLDPBFD_02719	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
GKLDPBFD_02720	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
GKLDPBFD_02721	CDS	1143	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
GKLDPBFD_02722	CDS	1515	caiT_2		COG1292	L-carnitine/gamma-butyrobetaine antiporter
GKLDPBFD_02723	CDS	771	fixA_1		COG2086	Protein FixA
GKLDPBFD_02724	CDS	942	fixB_2		COG2025	Protein FixB
GKLDPBFD_02725	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
GKLDPBFD_02726	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
GKLDPBFD_02727	CDS	1332	ygcS_2			Inner membrane metabolite transport protein YgcS
GKLDPBFD_02728	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
GKLDPBFD_02729	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GKLDPBFD_02730	CDS	591	folA	1.5.1.3	COG0262	Dihydrofolate reductase
GKLDPBFD_02731	CDS	843	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
GKLDPBFD_02732	CDS	378	apaG		COG2967	Protein ApaG
GKLDPBFD_02733	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
GKLDPBFD_02734	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
GKLDPBFD_02735	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
GKLDPBFD_02736	CDS	2355	lptD		COG1452	LPS-assembly protein LptD
GKLDPBFD_02737	CDS	837	djlA		COG1076	Co-chaperone protein DjlA
GKLDPBFD_02738	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
GKLDPBFD_02739	CDS	2907	rapA_2	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
GKLDPBFD_02740	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
GKLDPBFD_02741	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
GKLDPBFD_02742	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
GKLDPBFD_02743	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
GKLDPBFD_02744	CDS	879	araC			Arabinose operon regulatory protein
GKLDPBFD_02745	CDS	765	yabI		COG0586	Inner membrane protein YabI
GKLDPBFD_02746	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
GKLDPBFD_02747	CDS	1611				hypothetical protein
GKLDPBFD_02748	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
GKLDPBFD_02749	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
GKLDPBFD_02750	CDS	132	sgrT			Putative inhibitor of glucose uptake transporter SgrT
GKLDPBFD_02751	CDS	1161	setA			Sugar efflux transporter A
GKLDPBFD_02752	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
GKLDPBFD_02753	CDS	1401	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
GKLDPBFD_02754	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GKLDPBFD_02755	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
GKLDPBFD_02756	CDS	945	leuO			HTH-type transcriptional regulator LeuO
GKLDPBFD_02757	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
GKLDPBFD_02758	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
GKLDPBFD_02759	CDS	1005	cra		COG1609	Catabolite repressor/activator
GKLDPBFD_02760	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
GKLDPBFD_02761	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GKLDPBFD_02762	CDS	366	ftsL		COG3116	Cell division protein FtsL
GKLDPBFD_02763	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
GKLDPBFD_02764	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GKLDPBFD_02765	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GKLDPBFD_02766	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GKLDPBFD_02767	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GKLDPBFD_02768	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GKLDPBFD_02769	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GKLDPBFD_02770	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GKLDPBFD_02771	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
GKLDPBFD_02772	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
GKLDPBFD_02773	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
GKLDPBFD_02774	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
GKLDPBFD_02775	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
GKLDPBFD_02776	CDS	588	secM			Secretion monitor
GKLDPBFD_02777	CDS	2706	secA		COG0653	Protein translocase subunit SecA
GKLDPBFD_02778	CDS	390	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
GKLDPBFD_02779	CDS	198	yacG		COG3024	DNA gyrase inhibitor YacG
GKLDPBFD_02780	CDS	744	zapD		COG4582	Cell division protein ZapD
GKLDPBFD_02781	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
GKLDPBFD_02782	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
