locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPDANJCC_02861	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
OPDANJCC_02862	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
OPDANJCC_02863	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
OPDANJCC_02864	CDS	1119	ybiR		COG0471	Inner membrane protein YbiR
OPDANJCC_02865	CDS	468	mntR		COG1321	Transcriptional regulator MntR
OPDANJCC_02866	CDS	129	mntS			Small protein MntS
OPDANJCC_02867	CDS	1584	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
OPDANJCC_02868	CDS	516	ompX_2		COG3637	Outer membrane protein X
OPDANJCC_02869	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
OPDANJCC_02870	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
OPDANJCC_02871	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
OPDANJCC_02872	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
OPDANJCC_02873	CDS	723	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
OPDANJCC_02874	CDS	2226	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
OPDANJCC_02875	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
OPDANJCC_02876	CDS	261	mcbA			putative protein McbA
OPDANJCC_02877	CDS	2283	fiu		COG4774	Catecholate siderophore receptor Fiu
OPDANJCC_02878	CDS	675		1.14.11.-	COG3128	PKHD-type hydroxylase
OPDANJCC_02879	CDS	267	ybiI		COG1734	putative protein YbiI
OPDANJCC_02880	CDS	261	bhsA_3			Multiple stress resistance protein BhsA
OPDANJCC_02881	CDS	486	hcxB_1	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
OPDANJCC_02882	CDS	585	hcxB_2	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
OPDANJCC_02883	CDS	963	ybiB		COG0547	putative protein YbiB
OPDANJCC_02884	CDS	2151	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
OPDANJCC_02885	CDS	198	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
OPDANJCC_02886	CDS	1362	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
OPDANJCC_02887	CDS	657	cecR		COG1309	HTH-type transcriptional dual regulator CecR
OPDANJCC_02888	CDS	996				hypothetical protein
OPDANJCC_02889	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
OPDANJCC_02890	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
OPDANJCC_02891	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
OPDANJCC_02892	CDS	411	ybhQ			Inner membrane protein YbhQ
OPDANJCC_02893	CDS	762				hypothetical protein
OPDANJCC_02894	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
OPDANJCC_02895	CDS	957	ybhN		COG0392	Inner membrane protein YbhN
OPDANJCC_02896	CDS	714				hypothetical protein
OPDANJCC_02897	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
OPDANJCC_02898	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
OPDANJCC_02899	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
OPDANJCC_02900	CDS	486	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OPDANJCC_02901	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
OPDANJCC_02902	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
OPDANJCC_02903	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
OPDANJCC_02904	CDS	2022	uvrB		COG0556	UvrABC system protein B
OPDANJCC_02905	CDS	678	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
OPDANJCC_02906	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
OPDANJCC_02907	CDS	1155	bioF_2	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
OPDANJCC_02908	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
OPDANJCC_02909	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
OPDANJCC_02910	CDS	477				hypothetical protein
OPDANJCC_02911	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
OPDANJCC_02912	CDS	2262	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
OPDANJCC_02913	CDS	1434	ybhI_1		COG0471	Inner membrane protein YbhI
OPDANJCC_02914	CDS	1053	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
OPDANJCC_02915	CDS	954	oxyR_1			Hydrogen peroxide-inducible genes activator
OPDANJCC_02916	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
OPDANJCC_02917	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
OPDANJCC_02918	CDS	1059	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OPDANJCC_02919	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
OPDANJCC_02920	CDS	774	modA		COG0725	Molybdate-binding protein ModA
OPDANJCC_02921	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
OPDANJCC_02922	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
OPDANJCC_02923	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
OPDANJCC_02924	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
OPDANJCC_02925	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
OPDANJCC_02926	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
OPDANJCC_02927	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
OPDANJCC_02928	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OPDANJCC_02929	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
OPDANJCC_02930	CDS	381				hypothetical protein
OPDANJCC_02931	CDS	942	zitB		COG1230	Zinc transporter ZitB
OPDANJCC_02932	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
OPDANJCC_02933	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
OPDANJCC_02934	tRNA	76				tRNA-Lys(ttt)
OPDANJCC_02935	tRNA	76				tRNA-Lys(ttt)
OPDANJCC_02936	tRNA	76				tRNA-Lys(ttt)
OPDANJCC_02937	tRNA	76				tRNA-Val(tac)
OPDANJCC_02938	tRNA	76				tRNA-Lys(ttt)
OPDANJCC_02939	tRNA	76				tRNA-Val(tac)
OPDANJCC_02940	tRNA	76				tRNA-Lys(ttt)
OPDANJCC_02941	CDS	792	cpoB		COG1729	Cell division coordinator CpoB
OPDANJCC_02942	CDS	522	pal_2		COG2885	Peptidoglycan-associated lipoprotein
OPDANJCC_02943	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
OPDANJCC_02944	CDS	1311				hypothetical protein
OPDANJCC_02945	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
OPDANJCC_02946	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
OPDANJCC_02947	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
OPDANJCC_02948	CDS	294				hypothetical protein
OPDANJCC_02949	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
OPDANJCC_02950	CDS	1140	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
OPDANJCC_02951	CDS	1569	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
OPDANJCC_02952	CDS	378			COG1662	IS1 family transposase IS1X2
OPDANJCC_02953	CDS	276			COG1662	IS1 family transposase IS1D
OPDANJCC_02954	CDS	1194				hypothetical protein
OPDANJCC_02955	CDS	2634	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
OPDANJCC_02956	CDS	1917	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
OPDANJCC_02957	CDS	723	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
OPDANJCC_02958	CDS	870	sucD_1	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
OPDANJCC_02959	CDS	1167	sucC_1	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
OPDANJCC_02960	CDS	1218	sucB_1	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
OPDANJCC_02961	CDS	2802	sucA_1	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
OPDANJCC_02962	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
OPDANJCC_02963	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
OPDANJCC_02964	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
OPDANJCC_02965	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
OPDANJCC_02966	CDS	108	ybgU			Protein YbgU
OPDANJCC_02967	CDS	1284	gltA	2.3.3.16	COG0372	Citrate synthase
OPDANJCC_02968	CDS	1311	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
OPDANJCC_02969	CDS	462				hypothetical protein
OPDANJCC_02970	CDS	969	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
OPDANJCC_02971	CDS	1197	suyB	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit beta
OPDANJCC_02972	CDS	312	uxaA_2	4.2.1.7	COG2721	Altronate dehydratase
OPDANJCC_02973	CDS	756	gno	1.1.1.-		Gluconate 5-dehydrogenase
OPDANJCC_02974	CDS	1014	yjmD_1	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
OPDANJCC_02975	CDS	687				hypothetical protein
OPDANJCC_02976	CDS	714	lutR_1		COG2186	HTH-type transcriptional regulator LutR
OPDANJCC_02977	CDS	1047				hypothetical protein
OPDANJCC_02978	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
OPDANJCC_02979	CDS	735	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
OPDANJCC_02980	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
OPDANJCC_02981	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
OPDANJCC_02982	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
OPDANJCC_02983	CDS	1482	dtpD		COG3104	Dipeptide permease D
OPDANJCC_02984	CDS	1419	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
OPDANJCC_02985	CDS	510				hypothetical protein
OPDANJCC_02986	CDS	207				hypothetical protein
OPDANJCC_02987	CDS	1674	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
OPDANJCC_02988	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
OPDANJCC_02989	CDS	573	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
OPDANJCC_02990	CDS	2685	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
OPDANJCC_02991	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
OPDANJCC_02992	CDS	2199	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
OPDANJCC_02993	CDS	1320	potE		COG0531	Putrescine transporter PotE
OPDANJCC_02994	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
OPDANJCC_02995	CDS	546	seqA		COG3057	Negative modulator of initiation of replication
OPDANJCC_02996	CDS	765	ybfF	3.1.-.-	COG0596	Esterase YbfF
OPDANJCC_02997	CDS	363	ybfE			putative protein YbfE
OPDANJCC_02998	CDS	531	fldA		COG0716	Flavodoxin 1
OPDANJCC_02999	CDS	447	fur		COG0735	Ferric uptake regulation protein
OPDANJCC_03000	CDS	327	chiQ			putative lipoprotein ChiQ
OPDANJCC_03001	CDS	1407	chiP			Chitoporin
OPDANJCC_03002	CDS	1665	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
OPDANJCC_03003	CDS	762	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
OPDANJCC_03004	CDS	987	pdxA2_1	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
OPDANJCC_03005	CDS	1236	dtnK	2.7.1.219	COG3395	D-threonate kinase
OPDANJCC_03006	CDS	1158	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
OPDANJCC_03007	CDS	888	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
OPDANJCC_03008	CDS	759				hypothetical protein
OPDANJCC_03009	CDS	1170				hypothetical protein
OPDANJCC_03010	CDS	471	tabA_1		COG2731	Toxin-antitoxin biofilm protein TabA
OPDANJCC_03011	CDS	1281				hypothetical protein
OPDANJCC_03012	CDS	1947	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
OPDANJCC_03013	CDS	801	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
OPDANJCC_03014	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
OPDANJCC_03015	CDS	1221	nagC		COG1940	N-acetylglucosamine repressor
OPDANJCC_03016	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
OPDANJCC_03017	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
OPDANJCC_03018	CDS	438				hypothetical protein
OPDANJCC_03019	tRNA	77				tRNA-Met(cat)
OPDANJCC_03020	tRNA	85				tRNA-Leu(tag)
OPDANJCC_03021	tRNA	75				tRNA-Gln(ttg)
OPDANJCC_03022	tRNA	75				tRNA-Gln(ttg)
OPDANJCC_03023	tRNA	77				tRNA-Met(cat)
OPDANJCC_03024	tRNA	75				tRNA-Gln(ctg)
OPDANJCC_03025	tRNA	75				tRNA-Gln(ctg)
OPDANJCC_03026	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
OPDANJCC_03027	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
OPDANJCC_03028	CDS	1080	ybeZ		COG1702	PhoH-like protein
OPDANJCC_03029	CDS	468	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
OPDANJCC_03030	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
OPDANJCC_03031	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
OPDANJCC_03032	CDS	1878	glpG_2	3.4.21.105		Rhomboid protease GlpG
OPDANJCC_03033	CDS	909	gltI		COG0834	Glutamate/aspartate import solute-binding protein
OPDANJCC_03034	CDS	741	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
OPDANJCC_03035	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
OPDANJCC_03036	CDS	726	glnQ_3			Glutamine transport ATP-binding protein GlnQ
OPDANJCC_03037	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
OPDANJCC_03038	CDS	1671	hscC		COG0443	Chaperone protein HscC
OPDANJCC_03039	CDS	1452				hypothetical protein
OPDANJCC_03040	CDS	708				hypothetical protein
OPDANJCC_03041	CDS	555	ybeT		COG0790	Sel1-repeat-containing protein YbeT
OPDANJCC_03042	CDS	219				hypothetical protein
OPDANJCC_03043	CDS	483				hypothetical protein
OPDANJCC_03044	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
OPDANJCC_03045	CDS	582	lptE		COG2980	LPS-assembly lipoprotein LptE
OPDANJCC_03046	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
OPDANJCC_03047	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
OPDANJCC_03048	CDS	612	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
OPDANJCC_03049	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
OPDANJCC_03050	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OPDANJCC_03051	CDS	1902	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
OPDANJCC_03052	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
OPDANJCC_03053	CDS	1089	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
OPDANJCC_03054	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
OPDANJCC_03055	CDS	264				hypothetical protein
OPDANJCC_03056	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
OPDANJCC_03057	CDS	534	leuO_1			HTH-type transcriptional regulator LeuO
OPDANJCC_03058	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
OPDANJCC_03059	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
OPDANJCC_03060	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
OPDANJCC_03061	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
OPDANJCC_03062	CDS	210	cspE			Cold shock-like protein CspE
OPDANJCC_03063	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
OPDANJCC_03064	CDS	1386	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
OPDANJCC_03065	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
OPDANJCC_03066	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
OPDANJCC_03067	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
OPDANJCC_03068	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
OPDANJCC_03069	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
OPDANJCC_03070	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
OPDANJCC_03071	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
OPDANJCC_03072	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
OPDANJCC_03073	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
OPDANJCC_03074	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
OPDANJCC_03075	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
OPDANJCC_03076	CDS	90				hypothetical protein
OPDANJCC_03077	CDS	429	uspG		COG0589	Universal stress protein UP12
OPDANJCC_03078	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
OPDANJCC_03079	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
OPDANJCC_03080	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
OPDANJCC_03081	CDS	903	ybdO			putative HTH-type transcriptional regulator YbdO
OPDANJCC_03082	CDS	1221				hypothetical protein
OPDANJCC_03083	CDS	630	ybdM_2		COG1475	putative protein YbdM
OPDANJCC_03084	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
OPDANJCC_03085	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
OPDANJCC_03086	CDS	198				hypothetical protein
OPDANJCC_03087	CDS	2106	cstA		COG1966	Peptide transporter CstA
OPDANJCC_03088	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
OPDANJCC_03089	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
OPDANJCC_03090	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
OPDANJCC_03091	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
OPDANJCC_03092	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
OPDANJCC_03093	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
OPDANJCC_03094	CDS	1251	entS		COG0477	Enterobactin exporter EntS
OPDANJCC_03095	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
OPDANJCC_03096	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
OPDANJCC_03097	CDS	816	fepC_2		COG1120	Ferric enterobactin transport ATP-binding protein FepC
OPDANJCC_03098	CDS	1134	fepE		COG3765	Ferric enterobactin transport protein FepE
OPDANJCC_03099	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
OPDANJCC_03100	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
OPDANJCC_03101	CDS	1203	fes		COG2382	Enterochelin esterase
OPDANJCC_03102	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
OPDANJCC_03103	CDS	783				hypothetical protein
OPDANJCC_03104	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
OPDANJCC_03105	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
OPDANJCC_03106	CDS	951	sorC_1		COG2390	Sorbitol operon regulator
OPDANJCC_03107	CDS	1521	aplK	2.7.1.-	COG0554	Apulose kinase
OPDANJCC_03108	CDS	936	rbsB_2		COG1879	Ribose import binding protein RbsB
OPDANJCC_03109	CDS	621				hypothetical protein
OPDANJCC_03110	CDS	1545	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
OPDANJCC_03111	CDS	1068	rbsC_3		COG1172	Ribose import permease protein RbsC
OPDANJCC_03112	CDS	798	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OPDANJCC_03113	CDS	786	gdh	1.1.1.16		Galactitol 2-dehydrogenase
OPDANJCC_03114	CDS	153	hokE_2			Toxic protein HokE
OPDANJCC_03115	CDS	153	hokE_3			Toxic protein HokE
OPDANJCC_03116	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
OPDANJCC_03117	CDS	249				hypothetical protein
OPDANJCC_03118	CDS	384				hypothetical protein
OPDANJCC_03119	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
OPDANJCC_03120	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
OPDANJCC_03121	CDS	1383	pheP		COG1113	Phenylalanine-specific permease
OPDANJCC_03122	CDS	3144	cusA		COG3696	Cation efflux system protein CusA
OPDANJCC_03123	CDS	1224	cusB			Cation efflux system protein CusB
OPDANJCC_03124	CDS	333	cusF		COG5569	Cation efflux system protein CusF
OPDANJCC_03125	CDS	1383	cusC_1		COG1538	Cation efflux system protein CusC
OPDANJCC_03126	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
OPDANJCC_03127	CDS	1443	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
OPDANJCC_03128	CDS	2238				hypothetical protein
OPDANJCC_03129	CDS	2973	nfrA		COG0457	Bacteriophage adsorption protein A
OPDANJCC_03130	CDS	891				hypothetical protein
OPDANJCC_03131	CDS	954	ompT	3.4.23.49	COG4571	Protease 7
OPDANJCC_03132	CDS	669				hypothetical protein
OPDANJCC_03133	CDS	300				hypothetical protein
OPDANJCC_03134	tRNA	77				tRNA-Arg(tct)
OPDANJCC_03135	CDS	867	folD		COG0190	Bifunctional protein FolD protein
OPDANJCC_03136	CDS	213	ybcJ		COG2501	putative protein YbcJ
OPDANJCC_03137	CDS	522	ybcI		COG1988	Inner membrane protein YbcI
OPDANJCC_03138	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
OPDANJCC_03139	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
OPDANJCC_03140	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
OPDANJCC_03141	CDS	330				hypothetical protein
OPDANJCC_03142	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
OPDANJCC_03143	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
OPDANJCC_03144	CDS	894	arcC1_2	2.7.2.2		Carbamate kinase 1
OPDANJCC_03145	CDS	816				hypothetical protein
OPDANJCC_03146	CDS	1260				hypothetical protein
OPDANJCC_03147	CDS	1668	fdrA_1		COG0074	Protein FdrA
OPDANJCC_03148	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
OPDANJCC_03149	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
OPDANJCC_03150	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
OPDANJCC_03151	CDS	1146	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
OPDANJCC_03152	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
OPDANJCC_03153	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
OPDANJCC_03154	CDS	1455	ybbW		COG1953	Putative allantoin permease
OPDANJCC_03155	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
OPDANJCC_03156	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
OPDANJCC_03157	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
OPDANJCC_03158	CDS	816	allR		COG1414	HTH-type transcriptional repressor AllR
OPDANJCC_03159	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
OPDANJCC_03160	CDS	927	allS			HTH-type transcriptional activator AllS
OPDANJCC_03161	CDS	1107	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
OPDANJCC_03162	CDS	669				hypothetical protein
OPDANJCC_03163	CDS	669				hypothetical protein
OPDANJCC_03164	CDS	660				hypothetical protein
OPDANJCC_03165	CDS	2004				hypothetical protein
OPDANJCC_03166	CDS	2415				hypothetical protein
OPDANJCC_03167	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
OPDANJCC_03168	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
